0,0,Thu Nov  2 13:01:15 2023,1382,1382
0,1,Thu Nov  2 13:01:15 2023,1630,1630
0,1,Thu Nov  2 13:01:15 2023,243,243
0,0,Thu Nov  2 13:01:15 2023,1382,1382
0,1,Thu Nov  2 13:01:15 2023,1633,1633
0,1,Thu Nov  2 13:01:15 2023,246,246
0,0,Thu Nov  2 13:01:15 2023,1382,1382
0,2,Thu Nov  2 13:01:15 2023,1627,1627
0,1,Thu Nov  2 13:01:15 2023,242,242
0,0,Thu Nov  2 13:01:15 2023,1380,1380
0,0,Thu Nov  2 13:01:15 2023,1382,1382
0,2,Thu Nov  2 13:01:15 2023,1628,1628
0,1,Thu Nov  2 13:01:15 2023,245,245
0,0,Thu Nov  2 13:01:15 2023,1382,1382
0,1,Thu Nov  2 13:01:15 2023,1117,1117
0,0,Thu Nov  2 13:01:16 2023,1381,1381
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,0,Thu Nov  2 13:01:16 2023,1381,1381
0,2,Thu Nov  2 13:01:16 2023,1628,1628
0,2,Thu Nov  2 13:01:16 2023,246,246
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,0,Thu Nov  2 13:01:16 2023,1383,1383
0,2,Thu Nov  2 13:01:16 2023,248,248
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,0,Thu Nov  2 13:01:16 2023,1380,1380
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,0,Thu Nov  2 13:01:16 2023,1383,1383
0,2,Thu Nov  2 13:01:16 2023,254,254
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,2,Thu Nov  2 13:01:16 2023,262,262
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,0,Thu Nov  2 13:01:16 2023,1380,1380
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,0,Thu Nov  2 13:01:16 2023,1380,1380
0,2,Thu Nov  2 13:01:16 2023,264,264
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,0,Thu Nov  2 13:01:16 2023,1378,1378
0,2,Thu Nov  2 13:01:16 2023,266,266
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,0,Thu Nov  2 13:01:16 2023,1376,1376
0,2,Thu Nov  2 13:01:16 2023,266,266
0,1,Thu Nov  2 13:01:16 2023,1119,1119
0,0,Thu Nov  2 13:01:16 2023,1376,1376
0,2,Thu Nov  2 13:01:16 2023,266,266
0,1,Thu Nov  2 13:01:16 2023,1118,1118
0,0,Thu Nov  2 13:01:17 2023,1376,1376
0,1,Thu Nov  2 13:01:17 2023,1119,1119
0,0,Thu Nov  2 13:01:17 2023,1376,1376
0,1,Thu Nov  2 13:01:17 2023,1120,1120
0,0,Thu Nov  2 13:01:17 2023,1374,1374
0,1,Thu Nov  2 13:01:17 2023,1122,1122
0,0,Thu Nov  2 13:01:17 2023,1376,1376
0,1,Thu Nov  2 13:01:17 2023,1124,1124
0,0,Thu Nov  2 13:01:17 2023,1374,1374
0,2,Thu Nov  2 13:01:17 2023,267,267
0,1,Thu Nov  2 13:01:17 2023,1124,1124
0,0,Thu Nov  2 13:01:17 2023,1372,1372
0,2,Thu Nov  2 13:01:17 2023,268,268
0,1,Thu Nov  2 13:01:17 2023,1124,1124
0,0,Thu Nov  2 13:01:17 2023,1372,1372
0,2,Thu Nov  2 13:01:17 2023,268,268
0,1,Thu Nov  2 13:01:17 2023,1126,1126
0,2,Thu Nov  2 13:01:17 2023,268,268
0,2,Thu Nov  2 13:01:17 2023,268,268
0,1,Thu Nov  2 13:01:17 2023,1126,1126
0,2,Thu Nov  2 13:01:17 2023,269,269
0,1,Thu Nov  2 13:01:17 2023,1126,1126
0,0,Thu Nov  2 13:01:17 2023,1369,1369
0,2,Thu Nov  2 13:01:17 2023,269,269
0,1,Thu Nov  2 13:01:17 2023,1127,1127
0,0,Thu Nov  2 13:01:17 2023,1369,1369
0,2,Thu Nov  2 13:01:17 2023,270,270
0,1,Thu Nov  2 13:01:18 2023,1127,1127
0,0,Thu Nov  2 13:01:18 2023,1372,1372
0,2,Thu Nov  2 13:01:18 2023,272,272
0,1,Thu Nov  2 13:01:18 2023,1128,1128
0,0,Thu Nov  2 13:01:18 2023,1372,1372
0,2,Thu Nov  2 13:01:18 2023,272,272
0,1,Thu Nov  2 13:01:18 2023,1129,1129
0,0,Thu Nov  2 13:01:18 2023,1372,1372
0,1,Thu Nov  2 13:01:18 2023,1130,1130
0,0,Thu Nov  2 13:01:18 2023,1364,1364
0,1,Thu Nov  2 13:01:18 2023,1129,1129
0,0,Thu Nov  2 13:01:18 2023,1376,1376
0,1,Thu Nov  2 13:01:18 2023,1130,1130
0,0,Thu Nov  2 13:01:18 2023,1377,1377
0,1,Thu Nov  2 13:01:18 2023,1130,1130
0,1,Thu Nov  2 13:01:18 2023,1130,1130
0,1,Thu Nov  2 13:01:18 2023,1132,1132
0,1,Thu Nov  2 13:01:18 2023,1132,1132
0,1,Thu Nov  2 13:01:18 2023,1133,1133
0,1,Thu Nov  2 13:01:18 2023,1137,1137
0,1,Thu Nov  2 13:01:18 2023,1136,1136
0,1,Thu Nov  2 13:01:18 2023,1136,1136
0,1,Thu Nov  2 13:01:19 2023,1137,1137
0,2,Thu Nov  2 13:01:19 2023,286,286
0,1,Thu Nov  2 13:01:19 2023,1136,1136
0,2,Thu Nov  2 13:01:19 2023,288,288
0,1,Thu Nov  2 13:01:19 2023,1136,1136
0,2,Thu Nov  2 13:01:19 2023,288,288
0,1,Thu Nov  2 13:01:19 2023,1137,1137
0,2,Thu Nov  2 13:01:19 2023,288,288
0,1,Thu Nov  2 13:01:19 2023,1138,1138
0,2,Thu Nov  2 13:01:19 2023,289,289
0,1,Thu Nov  2 13:01:19 2023,1139,1139
0,2,Thu Nov  2 13:01:19 2023,290,290
0,1,Thu Nov  2 13:01:19 2023,1139,1139
0,2,Thu Nov  2 13:01:19 2023,291,291
0,1,Thu Nov  2 13:01:19 2023,1139,1139
0,2,Thu Nov  2 13:01:19 2023,290,290
0,1,Thu Nov  2 13:01:19 2023,1138,1138
0,2,Thu Nov  2 13:01:19 2023,290,290
0,1,Thu Nov  2 13:01:19 2023,1139,1139
0,2,Thu Nov  2 13:01:19 2023,290,290
0,1,Thu Nov  2 13:01:19 2023,1140,1140
0,2,Thu Nov  2 13:01:19 2023,292,292
0,1,Thu Nov  2 13:01:19 2023,1142,1142
0,2,Thu Nov  2 13:01:19 2023,294,294
0,1,Thu Nov  2 13:01:20 2023,1146,1146
0,1,Thu Nov  2 13:01:20 2023,1148,1148
0,1,Thu Nov  2 13:01:20 2023,1149,1149
0,1,Thu Nov  2 13:01:20 2023,1150,1150
0,1,Thu Nov  2 13:01:20 2023,1150,1150
0,2,Thu Nov  2 13:01:20 2023,303,303
0,1,Thu Nov  2 13:01:20 2023,1153,1153
0,1,Thu Nov  2 13:01:21 2023,1154,1154
0,1,Thu Nov  2 13:01:21 2023,1154,1154
0,1,Thu Nov  2 13:01:21 2023,1156,1156
0,1,Thu Nov  2 13:01:21 2023,1156,1156
0,1,Thu Nov  2 13:01:21 2023,1156,1156
0,2,Thu Nov  2 13:01:21 2023,310,310
0,1,Thu Nov  2 13:01:21 2023,1155,1155
0,2,Thu Nov  2 13:01:21 2023,314,314
0,1,Thu Nov  2 13:01:21 2023,1156,1156
0,2,Thu Nov  2 13:01:21 2023,315,315
0,1,Thu Nov  2 13:01:21 2023,1247,1247
0,2,Thu Nov  2 13:01:21 2023,1158,1158
0,1,Thu Nov  2 13:01:21 2023,312,312
0,1,Thu Nov  2 13:01:21 2023,1247,1247
0,2,Thu Nov  2 13:01:21 2023,1158,1158
0,2,Thu Nov  2 13:01:21 2023,314,314
0,1,Thu Nov  2 13:01:21 2023,1250,1250
0,3,Thu Nov  2 13:01:21 2023,1158,1158
0,2,Thu Nov  2 13:01:21 2023,316,316
0,3,Thu Nov  2 13:01:21 2023,1159,1159
0,2,Thu Nov  2 13:01:21 2023,316,316
0,1,Thu Nov  2 13:01:21 2023,1248,1248
0,3,Thu Nov  2 13:01:21 2023,1159,1159
0,3,Thu Nov  2 13:01:21 2023,1159,1159
0,2,Thu Nov  2 13:01:21 2023,320,320
0,3,Thu Nov  2 13:01:21 2023,1159,1159
0,2,Thu Nov  2 13:01:22 2023,1616,1616
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1161,1161
0,2,Thu Nov  2 13:01:22 2023,1616,1616
0,1,Thu Nov  2 13:01:22 2023,1256,1256
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1162,1162
0,1,Thu Nov  2 13:01:22 2023,1256,1256
0,2,Thu Nov  2 13:01:22 2023,320,320
0,4,Thu Nov  2 13:01:22 2023,1614,1614
0,2,Thu Nov  2 13:01:22 2023,319,319
0,1,Thu Nov  2 13:01:22 2023,1256,1256
0,3,Thu Nov  2 13:01:22 2023,1166,1166
0,1,Thu Nov  2 13:01:22 2023,1257,1257
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1166,1166
0,1,Thu Nov  2 13:01:22 2023,1257,1257
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1166,1166
0,1,Thu Nov  2 13:01:22 2023,1258,1258
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1168,1168
0,1,Thu Nov  2 13:01:22 2023,1257,1257
0,2,Thu Nov  2 13:01:22 2023,319,319
0,3,Thu Nov  2 13:01:22 2023,1166,1166
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1168,1168
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1168,1168
0,2,Thu Nov  2 13:01:22 2023,320,320
0,3,Thu Nov  2 13:01:22 2023,1170,1170
0,2,Thu Nov  2 13:01:23 2023,324,324
0,2,Thu Nov  2 13:01:23 2023,326,326
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,2,Thu Nov  2 13:01:23 2023,322,322
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,2,Thu Nov  2 13:01:23 2023,322,322
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,2,Thu Nov  2 13:01:23 2023,326,326
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,1,Thu Nov  2 13:01:23 2023,1256,1256
0,2,Thu Nov  2 13:01:23 2023,326,326
0,3,Thu Nov  2 13:01:23 2023,1171,1171
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,1,Thu Nov  2 13:01:23 2023,1251,1251
0,3,Thu Nov  2 13:01:23 2023,1170,1170
0,1,Thu Nov  2 13:01:23 2023,1254,1254
0,2,Thu Nov  2 13:01:23 2023,330,330
0,3,Thu Nov  2 13:01:23 2023,1171,1171
0,1,Thu Nov  2 13:01:23 2023,1254,1254
0,3,Thu Nov  2 13:01:23 2023,1174,1174
0,1,Thu Nov  2 13:01:23 2023,1254,1254
0,3,Thu Nov  2 13:01:23 2023,1172,1172
0,1,Thu Nov  2 13:01:23 2023,1258,1258
0,1,Thu Nov  2 13:01:23 2023,1250,1250
0,3,Thu Nov  2 13:01:23 2023,1174,1174
0,4,Thu Nov  2 13:01:23 2023,1614,1614
0,1,Thu Nov  2 13:01:23 2023,1253,1253
0,2,Thu Nov  2 13:01:23 2023,1153,1153
0,3,Thu Nov  2 13:01:23 2023,1175,1175
0,4,Thu Nov  2 13:01:24 2023,1614,1614
0,1,Thu Nov  2 13:01:24 2023,1252,1252
0,2,Thu Nov  2 13:01:24 2023,1616,1616
0,4,Thu Nov  2 13:01:24 2023,1613,1613
0,1,Thu Nov  2 13:01:24 2023,1252,1252
0,2,Thu Nov  2 13:01:24 2023,1154,1154
0,4,Thu Nov  2 13:01:24 2023,1616,1616
0,1,Thu Nov  2 13:01:24 2023,1252,1252
0,2,Thu Nov  2 13:01:24 2023,1154,1154
0,4,Thu Nov  2 13:01:24 2023,1616,1616
0,4,Thu Nov  2 13:01:24 2023,1613,1613
0,1,Thu Nov  2 13:01:24 2023,1252,1252
0,4,Thu Nov  2 13:01:24 2023,1613,1613
0,4,Thu Nov  2 13:01:24 2023,1612,1612
0,1,Thu Nov  2 13:01:24 2023,1252,1252
0,5,Thu Nov  2 13:01:24 2023,337,337
0,4,Thu Nov  2 13:01:24 2023,1614,1614
0,4,Thu Nov  2 13:01:24 2023,1616,1616
0,5,Thu Nov  2 13:01:24 2023,337,337
0,4,Thu Nov  2 13:01:24 2023,1610,1610
0,4,Thu Nov  2 13:01:24 2023,1631,1631
0,5,Thu Nov  2 13:01:24 2023,340,340
0,5,Thu Nov  2 13:01:24 2023,338,338
0,5,Thu Nov  2 13:01:24 2023,338,338
0,4,Thu Nov  2 13:01:24 2023,1628,1628
0,5,Thu Nov  2 13:01:24 2023,340,340
0,4,Thu Nov  2 13:01:25 2023,1632,1632
0,5,Thu Nov  2 13:01:25 2023,339,339
0,4,Thu Nov  2 13:01:25 2023,1612,1612
0,4,Thu Nov  2 13:01:25 2023,1632,1632
0,5,Thu Nov  2 13:01:25 2023,340,340
0,4,Thu Nov  2 13:01:25 2023,1630,1630
0,4,Thu Nov  2 13:01:25 2023,1610,1610
0,1,Thu Nov  2 13:01:25 2023,1252,1252
0,5,Thu Nov  2 13:01:25 2023,344,344
0,4,Thu Nov  2 13:01:25 2023,1616,1616
0,1,Thu Nov  2 13:01:25 2023,1252,1252
0,5,Thu Nov  2 13:01:25 2023,340,340
0,4,Thu Nov  2 13:01:25 2023,1608,1608
0,4,Thu Nov  2 13:01:25 2023,1629,1629
0,1,Thu Nov  2 13:01:25 2023,1252,1252
0,5,Thu Nov  2 13:01:25 2023,342,342
0,4,Thu Nov  2 13:01:25 2023,1630,1630
0,4,Thu Nov  2 13:01:25 2023,1610,1610
0,1,Thu Nov  2 13:01:25 2023,1254,1254
0,5,Thu Nov  2 13:01:25 2023,341,341
0,4,Thu Nov  2 13:01:25 2023,1616,1616
0,1,Thu Nov  2 13:01:25 2023,1254,1254
0,5,Thu Nov  2 13:01:25 2023,342,342
0,4,Thu Nov  2 13:01:25 2023,1629,1629
0,4,Thu Nov  2 13:01:25 2023,1608,1608
0,1,Thu Nov  2 13:01:25 2023,1254,1254
0,4,Thu Nov  2 13:01:25 2023,1628,1628
0,4,Thu Nov  2 13:01:25 2023,1607,1607
0,1,Thu Nov  2 13:01:25 2023,1254,1254
0,4,Thu Nov  2 13:01:25 2023,1628,1628
0,4,Thu Nov  2 13:01:25 2023,1607,1607
0,1,Thu Nov  2 13:01:25 2023,1254,1254
0,4,Thu Nov  2 13:01:25 2023,1626,1626
0,4,Thu Nov  2 13:01:25 2023,1606,1606
0,5,Thu Nov  2 13:01:25 2023,347,347
0,4,Thu Nov  2 13:01:26 2023,1606,1606
0,5,Thu Nov  2 13:01:26 2023,346,346
0,4,Thu Nov  2 13:01:26 2023,1604,1604
0,5,Thu Nov  2 13:01:26 2023,345,345
0,6,Thu Nov  2 13:01:26 2023,1628,1628
0,4,Thu Nov  2 13:01:26 2023,1605,1605
0,5,Thu Nov  2 13:01:26 2023,346,346
0,4,Thu Nov  2 13:01:26 2023,1604,1604
0,1,Thu Nov  2 13:01:26 2023,1255,1255
0,5,Thu Nov  2 13:01:26 2023,346,346
0,4,Thu Nov  2 13:01:26 2023,1608,1608
0,1,Thu Nov  2 13:01:26 2023,1256,1256
0,5,Thu Nov  2 13:01:26 2023,346,346
0,4,Thu Nov  2 13:01:26 2023,1605,1605
0,1,Thu Nov  2 13:01:26 2023,1258,1258
0,5,Thu Nov  2 13:01:26 2023,347,347
0,4,Thu Nov  2 13:01:26 2023,1604,1604
0,1,Thu Nov  2 13:01:26 2023,1258,1258
0,5,Thu Nov  2 13:01:26 2023,350,350
0,4,Thu Nov  2 13:01:26 2023,1604,1604
0,5,Thu Nov  2 13:01:26 2023,350,350
0,1,Thu Nov  2 13:01:26 2023,1259,1259
0,4,Thu Nov  2 13:01:26 2023,1603,1603
0,1,Thu Nov  2 13:01:26 2023,1259,1259
0,5,Thu Nov  2 13:01:26 2023,346,346
0,5,Thu Nov  2 13:01:26 2023,347,347
0,2,Thu Nov  2 13:01:26 2023,1167,1167
0,4,Thu Nov  2 13:01:26 2023,1600,1600
0,1,Thu Nov  2 13:01:26 2023,1259,1259
0,5,Thu Nov  2 13:01:26 2023,348,348
0,4,Thu Nov  2 13:01:26 2023,1600,1600
0,1,Thu Nov  2 13:01:26 2023,1258,1258
0,2,Thu Nov  2 13:01:26 2023,1168,1168
0,4,Thu Nov  2 13:01:27 2023,1607,1607
0,5,Thu Nov  2 13:01:27 2023,350,350
0,1,Thu Nov  2 13:01:27 2023,1258,1258
0,2,Thu Nov  2 13:01:27 2023,1168,1168
0,3,Thu Nov  2 13:01:27 2023,1184,1184
0,4,Thu Nov  2 13:01:27 2023,1596,1596
0,1,Thu Nov  2 13:01:27 2023,1258,1258
0,2,Thu Nov  2 13:01:27 2023,1168,1168
0,6,Thu Nov  2 13:01:27 2023,1624,1624
0,4,Thu Nov  2 13:01:27 2023,1595,1595
0,1,Thu Nov  2 13:01:27 2023,1260,1260
0,2,Thu Nov  2 13:01:27 2023,1168,1168
0,4,Thu Nov  2 13:01:27 2023,1594,1594
0,1,Thu Nov  2 13:01:27 2023,1263,1263
0,1,Thu Nov  2 13:01:27 2023,1258,1258
0,3,Thu Nov  2 13:01:27 2023,1184,1184
0,6,Thu Nov  2 13:01:27 2023,1622,1622
0,4,Thu Nov  2 13:01:27 2023,1594,1594
0,1,Thu Nov  2 13:01:27 2023,1262,1262
0,3,Thu Nov  2 13:01:27 2023,1186,1186
0,4,Thu Nov  2 13:01:27 2023,1592,1592
0,1,Thu Nov  2 13:01:27 2023,1264,1264
0,3,Thu Nov  2 13:01:27 2023,1186,1186
0,4,Thu Nov  2 13:01:27 2023,1594,1594
0,1,Thu Nov  2 13:01:27 2023,1263,1263
0,4,Thu Nov  2 13:01:27 2023,1594,1594
0,1,Thu Nov  2 13:01:27 2023,1262,1262
0,3,Thu Nov  2 13:01:27 2023,1188,1188
0,4,Thu Nov  2 13:01:27 2023,1592,1592
0,1,Thu Nov  2 13:01:27 2023,1264,1264
0,3,Thu Nov  2 13:01:27 2023,1188,1188
0,4,Thu Nov  2 13:01:27 2023,1593,1593
0,6,Thu Nov  2 13:01:27 2023,1616,1616
0,1,Thu Nov  2 13:01:27 2023,1264,1264
0,3,Thu Nov  2 13:01:27 2023,1188,1188
0,4,Thu Nov  2 13:01:28 2023,1592,1592
0,6,Thu Nov  2 13:01:28 2023,1616,1616
0,1,Thu Nov  2 13:01:28 2023,1264,1264
0,3,Thu Nov  2 13:01:28 2023,1190,1190
0,6,Thu Nov  2 13:01:28 2023,1616,1616
0,4,Thu Nov  2 13:01:28 2023,1590,1590
0,1,Thu Nov  2 13:01:28 2023,1264,1264
0,3,Thu Nov  2 13:01:28 2023,1191,1191
0,4,Thu Nov  2 13:01:28 2023,1592,1592
0,6,Thu Nov  2 13:01:28 2023,1615,1615
0,1,Thu Nov  2 13:01:28 2023,1265,1265
0,3,Thu Nov  2 13:01:28 2023,1191,1191
0,4,Thu Nov  2 13:01:28 2023,1591,1591
0,6,Thu Nov  2 13:01:28 2023,1614,1614
0,1,Thu Nov  2 13:01:28 2023,1268,1268
0,2,Thu Nov  2 13:01:28 2023,1173,1173
0,3,Thu Nov  2 13:01:28 2023,1191,1191
0,4,Thu Nov  2 13:01:28 2023,1590,1590
0,6,Thu Nov  2 13:01:28 2023,1613,1613
0,1,Thu Nov  2 13:01:28 2023,1267,1267
0,2,Thu Nov  2 13:01:28 2023,1173,1173
0,3,Thu Nov  2 13:01:28 2023,1191,1191
0,4,Thu Nov  2 13:01:28 2023,1590,1590
0,6,Thu Nov  2 13:01:28 2023,1612,1612
0,1,Thu Nov  2 13:01:28 2023,1268,1268
0,3,Thu Nov  2 13:01:28 2023,1191,1191
0,4,Thu Nov  2 13:01:28 2023,1589,1589
0,6,Thu Nov  2 13:01:28 2023,1612,1612
0,1,Thu Nov  2 13:01:28 2023,1268,1268
0,2,Thu Nov  2 13:01:28 2023,1174,1174
0,3,Thu Nov  2 13:01:28 2023,1190,1190
0,6,Thu Nov  2 13:01:28 2023,1611,1611
0,1,Thu Nov  2 13:01:28 2023,1271,1271
0,3,Thu Nov  2 13:01:28 2023,1191,1191
0,4,Thu Nov  2 13:01:28 2023,1588,1588
0,6,Thu Nov  2 13:01:28 2023,1611,1611
0,1,Thu Nov  2 13:01:28 2023,1274,1274
0,3,Thu Nov  2 13:01:28 2023,1191,1191
0,6,Thu Nov  2 13:01:29 2023,1610,1610
0,4,Thu Nov  2 13:01:29 2023,1590,1590
0,1,Thu Nov  2 13:01:29 2023,1274,1274
0,3,Thu Nov  2 13:01:29 2023,1192,1192
0,6,Thu Nov  2 13:01:29 2023,1610,1610
0,4,Thu Nov  2 13:01:29 2023,1588,1588
0,1,Thu Nov  2 13:01:29 2023,1276,1276
0,3,Thu Nov  2 13:01:29 2023,1192,1192
0,6,Thu Nov  2 13:01:29 2023,1608,1608
0,4,Thu Nov  2 13:01:29 2023,1587,1587
0,1,Thu Nov  2 13:01:29 2023,1278,1278
0,3,Thu Nov  2 13:01:29 2023,1192,1192
0,6,Thu Nov  2 13:01:29 2023,1608,1608
0,1,Thu Nov  2 13:01:29 2023,1278,1278
0,3,Thu Nov  2 13:01:29 2023,1194,1194
0,6,Thu Nov  2 13:01:29 2023,1606,1606
0,1,Thu Nov  2 13:01:29 2023,1280,1280
0,3,Thu Nov  2 13:01:29 2023,1194,1194
0,1,Thu Nov  2 13:01:29 2023,1282,1282
0,3,Thu Nov  2 13:01:29 2023,1195,1195
0,6,Thu Nov  2 13:01:29 2023,1605,1605
0,4,Thu Nov  2 13:01:29 2023,1587,1587
0,1,Thu Nov  2 13:01:29 2023,1282,1282
0,3,Thu Nov  2 13:01:29 2023,1198,1198
0,4,Thu Nov  2 13:01:29 2023,1586,1586
0,1,Thu Nov  2 13:01:29 2023,1284,1284
0,3,Thu Nov  2 13:01:29 2023,1198,1198
0,4,Thu Nov  2 13:01:29 2023,1585,1585
0,1,Thu Nov  2 13:01:29 2023,1284,1284
0,3,Thu Nov  2 13:01:29 2023,1199,1199
0,6,Thu Nov  2 13:01:29 2023,1604,1604
0,4,Thu Nov  2 13:01:29 2023,1586,1586
0,1,Thu Nov  2 13:01:29 2023,1286,1286
0,3,Thu Nov  2 13:01:29 2023,1200,1200
0,6,Thu Nov  2 13:01:30 2023,1608,1608
0,4,Thu Nov  2 13:01:30 2023,1586,1586
0,1,Thu Nov  2 13:01:30 2023,1288,1288
0,3,Thu Nov  2 13:01:30 2023,1201,1201
0,6,Thu Nov  2 13:01:30 2023,1609,1609
0,1,Thu Nov  2 13:01:30 2023,1290,1290
0,3,Thu Nov  2 13:01:30 2023,1202,1202
0,4,Thu Nov  2 13:01:30 2023,1583,1583
0,6,Thu Nov  2 13:01:30 2023,1606,1606
0,4,Thu Nov  2 13:01:30 2023,1584,1584
0,1,Thu Nov  2 13:01:30 2023,1292,1292
0,3,Thu Nov  2 13:01:30 2023,1202,1202
0,4,Thu Nov  2 13:01:30 2023,1584,1584
0,1,Thu Nov  2 13:01:30 2023,1293,1293
0,3,Thu Nov  2 13:01:30 2023,1202,1202
0,6,Thu Nov  2 13:01:30 2023,1610,1610
0,4,Thu Nov  2 13:01:30 2023,1583,1583
0,1,Thu Nov  2 13:01:30 2023,1295,1295
0,3,Thu Nov  2 13:01:30 2023,1202,1202
0,6,Thu Nov  2 13:01:30 2023,1608,1608
0,4,Thu Nov  2 13:01:30 2023,1582,1582
0,1,Thu Nov  2 13:01:30 2023,1296,1296
0,3,Thu Nov  2 13:01:30 2023,1203,1203
0,4,Thu Nov  2 13:01:30 2023,1582,1582
0,6,Thu Nov  2 13:01:30 2023,1608,1608
0,1,Thu Nov  2 13:01:30 2023,1298,1298
0,3,Thu Nov  2 13:01:30 2023,1202,1202
0,4,Thu Nov  2 13:01:30 2023,1582,1582
0,6,Thu Nov  2 13:01:30 2023,313,313
0,1,Thu Nov  2 13:01:30 2023,1299,1299
0,3,Thu Nov  2 13:01:30 2023,1204,1204
0,5,Thu Nov  2 13:01:30 2023,1608,1608
0,4,Thu Nov  2 13:01:30 2023,1581,1581
0,6,Thu Nov  2 13:01:30 2023,317,317
0,1,Thu Nov  2 13:01:30 2023,1300,1300
0,3,Thu Nov  2 13:01:30 2023,1204,1204
0,5,Thu Nov  2 13:01:30 2023,1608,1608
0,4,Thu Nov  2 13:01:30 2023,1581,1581
0,6,Thu Nov  2 13:01:30 2023,317,317
0,1,Thu Nov  2 13:01:30 2023,1301,1301
0,3,Thu Nov  2 13:01:31 2023,1204,1204
0,5,Thu Nov  2 13:01:31 2023,1607,1607
0,6,Thu Nov  2 13:01:31 2023,318,318
0,1,Thu Nov  2 13:01:31 2023,1302,1302
0,3,Thu Nov  2 13:01:31 2023,1205,1205
0,4,Thu Nov  2 13:01:31 2023,1582,1582
0,6,Thu Nov  2 13:01:31 2023,318,318
